Date,南亞科,智原,世芯-KY,創意,華新科,友達,南電,華通,技嘉,緯創,潤泰新,金寶,華碩,士電,和潤企業,遠傳
2023-01-30 00:00:00+08:00,58.48558044433594,163.97042846679688,859.4642333984375,767.9315795898438,85.50067901611328,15.997058868408203,230.91311645507812,42.47281265258789,119.5,30.427810668945312,48.3858642578125,13.028742790222168,266.55999755859375,62.71846008300781,93.1063003540039,64.83135223388672
2023-01-31 00:00:00+08:00,56.06080627441406,164.9435577392578,838.574462890625,774.8677368164062,87.64551544189453,16.093137741088867,228.09710693359375,42.89659881591797,115.5,30.72038459777832,48.43998718261719,13.224663734436035,258.9440002441406,64.29876708984375,93.54966735839844,63.87372589111328
2023-02-01 00:00:00+08:00,56.44877243041992,170.78225708007812,883.3382568359375,778.8312377929688,96.32232666015625,15.997058868408203,239.83050537109375,43.838348388671875,117.0,30.622859954833984,49.03533935546875,13.224663734436035,261.8000183105469,63.8049201965332,93.54966735839844,63.68220520019531
2023-02-02 00:00:00+08:00,58.097618103027344,179.05377197265625,921.1387329101562,856.119873046875,98.9546127319336,16.141176223754883,248.27853393554688,44.02669906616211,118.0,31.012958526611328,49.143585205078125,13.469564437866211,265.13201904296875,65.08892059326172,93.99302673339844,64.3525390625
2023-02-03 00:00:00+08:00,58.097618103027344,189.27151489257812,938.0494995117188,852.1563720703125,97.49223327636719,15.852941513061523,239.3611602783203,44.02669906616211,114.5,31.15924835205078,48.81884765625,13.567525863647461,264.656005859375,64.79261016845703,93.99302673339844,64.63983154296875
2023-02-06 00:00:00+08:00,56.351776123046875,184.89247131347656,928.1019897460938,790.7218017578125,96.2248306274414,15.852941513061523,224.34242248535156,43.602909088134766,116.0,31.15924835205078,48.3858642578125,13.61650562286377,262.75201416015625,65.48400115966797,95.7664794921875,64.44831085205078
2023-02-07 00:00:00+08:00,56.44877243041992,186.35215759277344,944.0180053710938,833.3296508789062,96.02984619140625,16.33333396911621,229.03578186035156,43.037864685058594,119.5,31.15924835205078,48.33174133300781,13.567525863647461,264.656005859375,64.10123443603516,97.09657287597656,64.73558807373047
2023-02-08 00:00:00+08:00,56.64275360107422,193.65054321289062,992.7607421875,916.5635375976562,96.2248306274414,17.005882263183594,229.03578186035156,43.602909088134766,120.0,31.110485076904297,48.43998718261719,13.420584678649902,264.17999267578125,64.59507751464844,97.09657287597656,65.02288055419922
2023-02-09 00:00:00+08:00,56.25478744506836,193.1639862060547,999.7239990234375,911.609130859375,92.42263793945312,16.957841873168945,228.09710693359375,43.037864685058594,117.0,31.012958526611328,48.43998718261719,13.469564437866211,262.75201416015625,64.79261016845703,96.20984649658203,65.31016540527344
2023-02-10 00:00:00+08:00,56.54576110839844,188.2983856201172,972.8657836914062,901.7003173828125,90.66777038574219,16.47745132446289,222.465087890625,43.037864685058594,117.0,30.427810668945312,48.061126708984375,13.27364444732666,257.0400085449219,64.39753723144531,97.09657287597656,65.11864471435547
2023-02-13 00:00:00+08:00,55.8668212890625,188.2983856201172,953.9655151367188,889.8097534179688,91.3502197265625,15.900979995727539,218.7104034423828,42.755340576171875,117.5,30.915435791015625,47.68226623535156,13.420584678649902,261.3240051269531,66.96553802490234,99.31339263916016,66.26779174804688
